     3.000     2.000     2.000     2.000     0.046     0.421     0.802 54425   1133 115187
     3.000     2.000     1.000     3.000    -0.027     0.403     0.802 54426   1133 115187
     1.000     1.000     2.000     0.000    -1.283     0.400     0.802 54427   1133 115187
     3.000     2.000     3.000     3.000     0.864     0.466     0.802 54428   1133 115187
     2.000     2.000     2.000     2.000    -0.252     0.429     0.802 54429   1133 115187
     2.000     2.000     2.000     2.000    -0.252     0.429     0.802 54430   1133 115187
     1.000     1.000     1.000     1.000    -1.339     0.386     0.802 54431   1133 115187
     1.000     1.000     2.000     1.000    -1.048     0.396     0.802 54432   1133 115187
     2.000     2.000     2.000     2.000    -0.252     0.429     0.802 54433   1133 115187
     2.000     2.000     2.000     2.000    -0.252     0.429     0.802 54434   1133 115187
     2.000     2.000     2.000     3.000     0.110     0.426     0.802 54435   1133 115187
     1.000     2.000     3.000     2.000    -0.097     0.413     0.802 54436   1133 115187
     2.000     2.000         *     1.000    -0.652     0.482     0.802 54437   1133 115187
     1.000     2.000     1.000     1.000    -1.114     0.393     0.756 54438   1160 115188
     2.000     2.000     1.000     1.000    -0.922     0.399     0.756 54439   1160 115188
     2.000     2.000     2.000     2.000    -0.252     0.429     0.756 54440   1160 115188
     2.000     2.000     3.000     3.000     0.538     0.445     0.756 54441   1160 115188
     2.000     1.000     2.000     1.000    -0.850     0.403     0.756 54442   1160 115188
     2.000     3.000     3.000     3.000     0.935     0.492     0.756 54443   1160 115188
     3.000     3.000     3.000     3.000     1.380     0.574     0.756 54444   1160 115188
     3.000     3.000     3.000     3.000     1.380     0.574     0.756 54445   1160 115188
     2.000     2.000     2.000     2.000    -0.252     0.429     0.756 54446   1160 115188
     2.000     2.000     2.000     3.000     0.110     0.426     0.756 54447   1160 115188
     2.000     2.000     3.000     2.000     0.161     0.426     0.756 54448   1160 115188
     1.000     2.000     2.000     2.000    -0.498     0.419     0.756 54449   1160 115188
     2.000     2.000     2.000     2.000    -0.252     0.429     0.756 54450   1160 115188
     0.000     3.000     3.000     2.000     0.024     0.415     0.756 54451   1160 115188
     2.000     3.000     3.000     3.000     0.935     0.492     0.756 54452   1160 115188
     0.000     1.000     0.000     1.000    -1.828     0.409     0.756 54453   1160 115188
     2.000     2.000     3.000     2.000     0.161     0.426     0.756 54454   1160 115188
     2.000     3.000     3.000     2.000     0.487     0.438     0.756 54455   1160 115188
     2.000     3.000     3.000     2.000     0.487     0.438     0.756 54456   1160 115188
     3.000     3.000     3.000     3.000     1.380     0.574     0.756 54457   1160 115188
     1.000     2.000     2.000     2.000    -0.498     0.419     0.756 54458   1160 115188
     2.000     2.000     2.000     1.000    -0.581     0.415     0.756 54459   1160 115188
     2.000     1.000     2.000     1.000    -0.850     0.403     0.756 54460   1160 115188
     1.000     1.000     2.000     0.000    -1.283     0.400     0.756 54461   1160 115188
     2.000     2.000     2.000     2.000    -0.252     0.429     0.756 54462   1160 115188
     2.000     3.000     3.000     3.000     0.935     0.492     0.756 54463   1160 115188
     2.000     3.000     3.000     2.000     0.487     0.438     0.756 54464   1160 115188
     2.000     2.000     1.000     0.000    -1.158     0.403     0.756 54465   1160 115188
     2.000     3.000     2.000     3.000     0.432     0.432     0.756 54466   1160 115188
     2.000     3.000     3.000     3.000     0.935     0.492     0.756 54467   1160 115188
     2.000     2.000     3.000     3.000     0.538     0.445     0.756 54468   1160 115188
     2.000     1.000     2.000     2.000    -0.556     0.417     0.756 54469   1160 115188
     1.000     2.000     2.000     2.000    -0.498     0.419     1.307 54470   1149 115189
     0.000     1.000     1.000     2.000    -1.279     0.399     1.307 54471   1149 115189
     2.000     2.000     2.000     2.000    -0.252     0.429     1.307 54472   1149 115189
     2.000     2.000     2.000     2.000    -0.252     0.429     1.307 54473   1149 115189
     2.000     2.000     2.000     2.000    -0.252     0.429     1.307 54474   1149 115189
     0.000     1.000     2.000     2.000    -0.963     0.411     1.307 54475   1149 115189
     3.000     3.000     2.000     3.000     0.731     0.439     1.307 54476   1149 115189
     0.000     0.000     1.000     0.000    -2.020     0.421     1.307 54477   1149 115189
     2.000     2.000     2.000     2.000    -0.252     0.429     1.307 54479   1149 115189
     2.000     2.000     3.000     2.000     0.161     0.426     1.307 54480   1149 115189
     2.000     2.000     3.000     2.000     0.161     0.426     1.307 54481   1149 115189
     0.000     1.000     3.000     3.000    -0.231     0.400     1.307 54482   1149 115189
     2.000     2.000     2.000     2.000    -0.252     0.429     1.307 54483   1149 115189
     3.000     3.000     3.000     2.000     0.799     0.452     1.307 54484   1149 115189
     2.000     2.000     1.000     2.000    -0.640     0.411     1.307 54485   1149 115189
     2.000     2.000     1.000     2.000    -0.640     0.411     1.307 54486   1149 115189
     1.000     1.000     0.000     1.000    -1.622     0.395     1.307 54487   1149 115189
     2.000     3.000     2.000     2.000     0.067     0.425     0.422 54488   1136 115190
     2.000     2.000     2.000     2.000    -0.252     0.429     0.422 54489   1136 115190
     3.000     3.000     3.000     3.000     1.380     0.574     0.422 54490   1136 115190
     2.000     3.000     2.000     2.000     0.067     0.425     0.422 54491   1136 115190
     3.000     3.000     3.000     3.000     1.380     0.574     0.422 54492   1136 115190
     2.000     3.000     2.000         *     0.193     0.485     0.422 54493   1136 115190
     3.000     3.000     3.000     3.000     1.380     0.574     0.422 54494   1136 115190
     1.000     1.000     1.000     0.000    -1.575     0.395     0.422 54495   1136 115190
     3.000     3.000     3.000     2.000     0.799     0.452     0.422 54496   1136 115190
     2.000     2.000     3.000     3.000     0.538     0.445     0.422 54497   1136 115190
     3.000     3.000     3.000     3.000     1.380     0.574     0.422 54498   1136 115190
     2.000     2.000     1.000     1.000    -0.922     0.399     0.422 54499   1136 115190
     2.000     2.000     3.000     3.000     0.538     0.445     0.422 54500   1136 115190
     2.000     1.000     2.000     2.000    -0.556     0.417     0.422 54501   1136 115190
     2.000     3.000     3.000     2.000     0.487     0.438     0.422 54502   1136 115190
     3.000     2.000     2.000     3.000     0.400     0.424     0.422 54503   1136 115190
     3.000     3.000     3.000     3.000     1.380     0.574     0.422 54504   1136 115190
     1.000     2.000     1.000     1.000    -1.114     0.393     0.422 54505   1136 115190
     2.000     3.000     3.000     2.000     0.487     0.438     0.422 54506   1136 115190
     2.000     3.000     3.000     3.000     0.935     0.492     0.422 54507   1136 115190
     2.000     3.000     3.000     2.000     0.487     0.438     0.422 54508   1136 115190
     2.000     2.000     1.000     2.000    -0.640     0.411     0.422 54509   1136 115190
     2.000     3.000     3.000     3.000     0.935     0.492     0.422 54510   1136 115190
     3.000     3.000     2.000     3.000     0.731     0.439     0.422 54511   1136 115190
     1.000     2.000     1.000     1.000    -1.114     0.393     0.422 54512   1136 115190
     0.000     2.000     2.000     2.000    -0.689     0.422     0.422 54513   1136 115190
     2.000     2.000     1.000     2.000    -0.640     0.411     0.422 54514   1136 115190
     2.000     1.000     1.000     1.000    -1.161     0.391     0.422 54515   1136 115190
     0.000     1.000     1.000     1.000    -1.522     0.393     1.029 54516   1108 115191
     2.000     2.000     2.000     2.000    -0.252     0.429     1.029 54517   1108 115191
     1.000     1.000     1.000     1.000    -1.339     0.386     1.029 54518   1108 115191
     2.000     3.000     3.000     2.000     0.487     0.438     1.029 54519   1108 115191
     2.000     2.000     2.000     2.000    -0.252     0.429     1.029 54520   1108 115191
     2.000     2.000     2.000     2.000    -0.252     0.429     1.029 54521   1108 115191
     3.000     2.000     2.000     2.000     0.046     0.421     1.029 54522   1108 115191
     3.000     2.000     3.000     2.000     0.452     0.428     1.029 54523   1108 115191
     1.000     3.000     2.000     2.000    -0.189     0.416     1.029 54524   1108 115191
     2.000     1.000     1.000     2.000    -0.903     0.401     1.029 54525   1108 115191
     1.000     0.000     1.000     3.000    -0.966     0.388     1.029 54526   1108 115191
     0.000     2.000     2.000     2.000    -0.689     0.422     1.029 54527   1108 115191
     2.000     2.000     3.000     3.000     0.538     0.445     1.029 54528   1108 115191
     0.000     2.000     1.000     2.000    -1.035     0.407     1.029 54529   1108 115191
     2.000     2.000     2.000     1.000    -0.581     0.415     1.029 54530   1108 115191
     1.000     2.000     2.000     2.000    -0.498     0.419     1.029 54531   1108 115191
     2.000     2.000     3.000     2.000     0.161     0.426     1.029 54532   1108 115191
     1.000     2.000         *     1.000    -0.939     0.469     1.029 54533   1108 115191
     2.000     1.000     1.000     2.000    -0.903     0.401     0.549 54534   1101 115192
     3.000     3.000     3.000     3.000     1.380     0.574     0.549 54535   1101 115192
     2.000     2.000     2.000     2.000    -0.252     0.429     0.549 54536   1101 115192
     2.000     3.000     3.000     2.000     0.487     0.438     0.549 54537   1101 115192
     3.000     3.000     3.000     3.000     1.380     0.574     0.549 54538   1101 115192
     2.000     2.000     1.000     2.000    -0.640     0.411     0.549 54539   1101 115192
     3.000     3.000     3.000     3.000     1.380     0.574     0.549 54540   1101 115192
     1.000     2.000     2.000     2.000    -0.498     0.419     0.549 54541   1101 115192
     2.000     3.000     2.000     3.000     0.432     0.432     0.549 54542   1101 115192
     2.000     2.000     3.000     3.000     0.538     0.445     0.549 54543   1101 115192
     3.000     3.000     2.000     2.000     0.355     0.421     0.549 54544   1101 115192
     2.000     2.000     2.000     2.000    -0.252     0.429     0.549 54545   1101 115192
     1.000     2.000     3.000     2.000    -0.097     0.413     0.549 54546   1101 115192
     2.000     2.000     2.000     3.000     0.110     0.426     0.549 54547   1101 115192
     2.000     2.000     3.000     3.000     0.538     0.445     0.549 54548   1101 115192
     2.000     1.000     2.000     2.000    -0.556     0.417     0.549 54549   1101 115192
     3.000     2.000     3.000     3.000     0.864     0.466     0.549 54550   1101 115192
     2.000     2.000     2.000     2.000    -0.252     0.429     0.549 54551   1101 115192
     1.000     1.000     0.000     0.000    -1.890     0.415     0.549 54552   1101 115192
     2.000     3.000     2.000     2.000     0.067     0.425     0.549 54553   1101 115192
     2.000     3.000     2.000     2.000     0.067     0.425     0.549 54554   1101 115192
     2.000     2.000     2.000     2.000    -0.252     0.429     0.549 54555   1101 115192
     1.000     3.000     3.000     3.000     0.575     0.445     0.549 54556   1101 115192
     3.000     2.000     3.000     3.000     0.864     0.466     0.549 54557   1101 115192
     3.000     3.000     3.000     3.000     1.380     0.574     0.549 54558   1101 115192
     2.000     3.000     3.000     3.000     0.935     0.492     0.549 54559   1101 115192
     2.000     3.000     3.000     3.000     0.935     0.492     0.549 54560   1101 115192
     1.000     1.000     2.000     1.000    -1.048     0.396     0.549 54561   1101 115192
     2.000     2.000     2.000     3.000     0.110     0.426     0.549 54562   1101 115192
     2.000     2.000     3.000     2.000     0.161     0.426     0.549 54563   1101 115192
     2.000     2.000     3.000     1.000    -0.185     0.408     0.549 54564   1101 115192
     0.000     0.000     0.000     1.000    -2.075     0.426     0.549 54565   1101 115192
     2.000     2.000     2.000     2.000    -0.252     0.429     0.549 54566   1101 115192
     1.000     1.000     2.000     2.000    -0.777     0.408     0.549 54567   1101 115192
     2.000     1.000     2.000     2.000    -0.556     0.417     0.549 54568   1101 115192
     1.000     2.000     2.000     3.000    -0.147     0.415     0.549 54569   1101 115192
     2.000     2.000     3.000     3.000     0.538     0.445     0.549 54570   1101 115192
     2.000     2.000     2.000     3.000     0.110     0.426     0.796 54571   1123 115194
     0.000     2.000     2.000     0.000    -1.231     0.413     0.796 54572   1123 115194
     3.000     3.000     3.000     3.000     1.380     0.574     0.796 54573   1123 115194
     1.000     2.000     3.000     2.000    -0.097     0.413     0.796 54574   1123 115194
     3.000     3.000     2.000     3.000     0.731     0.439     0.796 54575   1123 115194
     2.000     3.000     2.000     3.000     0.432     0.432     0.796 54576   1123 115194
     3.000     2.000     2.000     3.000     0.400     0.424     0.454 54577   1167 115195
     3.000     2.000     1.000     2.000    -0.354     0.405     0.454 54578   1167 115195
     3.000     2.000     3.000     3.000     0.864     0.466     0.454 54579   1167 115195
     2.000     2.000     2.000     2.000    -0.252     0.429     0.454 54580   1167 115195
     1.000     1.000     1.000     2.000    -1.097     0.394     0.454 54581   1167 115195
     2.000     1.000     2.000     1.000    -0.850     0.403     0.454 54582   1167 115195
     3.000     3.000     3.000     3.000     1.380     0.574     0.454 54583   1167 115195
     3.000     3.000     3.000     3.000     1.380     0.574     0.454 54584   1167 115195
     1.000     1.000     1.000     0.000    -1.575     0.395     0.454 54585   1167 115195
     1.000     0.000     0.000     0.000    -2.150     0.438     0.454 54586   1167 115195
     2.000     2.000     3.000     1.000    -0.185     0.408     0.454 54587   1167 115195
     2.000     2.000     2.000     1.000    -0.581     0.415     0.454 54588   1167 115195
     3.000     3.000     3.000     3.000     1.380     0.574     0.454 54589   1167 115195
     3.000     3.000     3.000     3.000     1.380     0.574     0.454 54590   1167 115195
     2.000     2.000     2.000     2.000    -0.252     0.429     0.454 54591   1167 115195
     2.000     2.000     3.000     3.000     0.538     0.445     0.454 54592   1167 115195
     3.000     3.000     3.000     3.000     1.380     0.574     0.454 54593   1167 115195
     1.000     3.000     3.000     1.000    -0.130     0.398     0.454 54594   1167 115195
     3.000     3.000     3.000     3.000     1.380     0.574     0.454 54595   1167 115195
     3.000     3.000     3.000     3.000     1.380     0.574     0.454 54596   1167 115195
     2.000     1.000     1.000     2.000    -0.903     0.401     0.454 54597   1167 115195
     2.000     2.000     3.000     1.000    -0.185     0.408     0.454 54598   1167 115195
     2.000     3.000     3.000     2.000     0.487     0.438     0.454 54599   1167 115195
     2.000     2.000     0.000     2.000    -0.940     0.411     0.454 54600   1167 115195
     2.000     3.000     3.000     2.000     0.487     0.438     0.454 54601   1167 115195
     2.000     2.000     2.000     2.000    -0.252     0.429     0.454 54602   1167 115195
     2.000     3.000     3.000     3.000     0.935     0.492     0.454 54603   1167 115195
     3.000     3.000     3.000     3.000     1.380     0.574     0.454 54604   1167 115195
     2.000     2.000     2.000     2.000    -0.252     0.429     0.716 54605   1163 115196
     2.000     2.000     2.000     2.000    -0.252     0.429     0.716 54606   1163 115196
     2.000     2.000     2.000     2.000    -0.252     0.429     0.716 54607   1163 115196
     3.000     3.000     3.000     3.000     1.380     0.574     0.716 54608   1163 115196
     0.000         *     0.000     0.000    -2.223     0.515     0.716 54609   1163 115196
     2.000     2.000     2.000     3.000     0.110     0.426     0.716 54610   1163 115196
     3.000     2.000     3.000     3.000     0.864     0.466     0.716 54611   1163 115196
     1.000     1.000     2.000     1.000    -1.048     0.396     0.716 54612   1163 115196
     0.000     2.000     2.000     2.000    -0.689     0.422     0.716 54613   1163 115196
     3.000     3.000     3.000     3.000     1.380     0.574     0.716 54614   1163 115196
     3.000     3.000     3.000     3.000     1.380     0.574     0.716 54615   1163 115196
     2.000     3.000     2.000     2.000     0.067     0.425     0.716 54616   1163 115196
     1.000     2.000     2.000     2.000    -0.498     0.419     0.716 54617   1163 115196
     2.000     2.000     2.000     2.000    -0.252     0.429     0.716 54618   1163 115196
     3.000     2.000     3.000     3.000     0.864     0.466     0.716 54619   1163 115196
     2.000     3.000     3.000     1.000     0.108     0.412     0.716 54620   1163 115196
     2.000     2.000     2.000     2.000    -0.252     0.429     0.716 54621   1163 115196
     2.000     3.000     2.000     3.000     0.432     0.432     0.716 54622   1163 115196
     1.000     1.000     1.000     0.000    -1.575     0.395     0.716 54623   1163 115196
     0.000     2.000     2.000     3.000    -0.329     0.416     0.716 54624   1163 115196
     0.000     0.000     1.000     1.000    -1.737     0.400     0.716 54625   1163 115196
     2.000     2.000     3.000     2.000     0.161     0.426     0.716 54626   1163 115196
     1.000     2.000     2.000     2.000    -0.498     0.419     0.716 54627   1163 115196
     2.000     1.000     2.000     1.000    -0.850     0.403     0.716 54628   1163 115196
     2.000     1.000     2.000     2.000    -0.556     0.417     0.716 54629   1163 115196
     2.000     2.000     3.000     2.000     0.161     0.426     0.716 54630   1163 115196
     3.000     3.000     3.000     3.000     1.380     0.574     0.716 54631   1163 115196
     2.000     2.000     2.000     2.000    -0.252     0.429     0.716 54632   1163 115196
     1.000     2.000     3.000     3.000     0.247     0.421     0.716 54633   1163 115196
     2.000     2.000     3.000     2.000     0.161     0.426     0.716 54634   1163 115196
     1.000     2.000     3.000     2.000    -0.097     0.413     0.716 54635   1163 115196
     2.000     2.000     3.000     3.000     0.538     0.445     0.716 54636   1163 115196
     2.000     2.000     3.000     2.000     0.161     0.426     0.716 54637   1163 115196
     2.000     3.000     2.000     3.000     0.432     0.432     0.716 54638   1163 115196
     2.000     2.000     2.000     2.000    -0.252     0.429     0.823 54639   1157 115197
     0.000     0.000     0.000     0.000    -2.465     0.491     0.823 54640   1157 115197
     2.000     2.000     3.000     3.000     0.538     0.445     0.823 54641   1157 115197
     3.000     3.000     1.000     3.000     0.260     0.409     0.823 54642   1157 115197
     3.000     1.000     2.000     0.000    -0.796     0.401     0.823 54643   1157 115197
     3.000     2.000     3.000     3.000     0.864     0.466     0.823 54644   1157 115197
     0.000     2.000     1.000     1.000    -1.295     0.398     0.823 54645   1157 115197
     2.000     2.000     2.000     2.000    -0.252     0.429     0.823 54647   1157 115197
     0.000     3.000     3.000     0.000    -0.518     0.396     0.823 54648   1157 115197
     0.000     0.000     0.000     2.000    -1.814     0.420     0.823 54649   1157 115197
     2.000     2.000     2.000     3.000     0.110     0.426     0.823 54650   1157 115197
     2.000     2.000     2.000     2.000    -0.252     0.429     0.823 54651   1157 115197
     2.000     3.000     2.000     3.000     0.432     0.432     0.823 54652   1157 115197
     2.000     3.000     2.000     3.000     0.432     0.432     0.823 54653   1157 115197
     1.000     2.000     2.000     2.000    -0.498     0.419     0.823 54654   1157 115197
     3.000     3.000     3.000     2.000     0.799     0.452     0.823 54655   1157 115197
     2.000     3.000     1.000     3.000    -0.010     0.407     0.823 54656   1157 115197
     2.000     1.000     3.000     0.000    -0.683     0.395     0.823 54657   1157 115197
     2.000     2.000     3.000     1.000    -0.185     0.408     0.823 54658   1157 115197
     2.000     1.000     1.000     2.000    -0.903     0.401     0.823 54659   1157 115197
     3.000     2.000     3.000     3.000     0.864     0.466     0.823 54660   1157 115197
     2.000     3.000     3.000     3.000     0.935     0.492     0.823 54661   1157 115197
     3.000     2.000     3.000     3.000     0.864     0.466     0.823 54662   1157 115197
     3.000     3.000     3.000     2.000     0.799     0.452     0.823 54663   1157 115197
     2.000     2.000     2.000     3.000     0.110     0.426     0.823 54664   1157 115197
     1.000     3.000     3.000     3.000     0.575     0.445     0.823 54665   1157 115197
     3.000     3.000     3.000     3.000     1.380     0.574     0.823 54666   1157 115197
     2.000     2.000     2.000     1.000    -0.581     0.415     0.823 54667   1157 115197
     3.000     2.000     2.000     2.000     0.046     0.421     0.823 54668   1157 115197
     3.000     3.000     3.000     3.000     1.380     0.574     0.823 54669   1157 115197
     1.000     1.000     1.000     1.000    -1.339     0.386     0.823 54670   1157 115197
     1.000     1.000     1.000     0.000    -1.575     0.395     0.823 54671   1157 115197
     2.000     3.000     3.000     3.000     0.935     0.492     0.730 54672   1155 115198
     2.000     2.000     3.000     2.000     0.161     0.426     0.730 54673   1155 115198
     2.000     2.000     2.000     2.000    -0.252     0.429     0.730 54674   1155 115198
     3.000     2.000     3.000     2.000     0.452     0.428     0.730 54675   1155 115198
     2.000     2.000     2.000     2.000    -0.252     0.429     0.730 54676   1155 115198
     2.000     2.000     1.000     2.000    -0.640     0.411     0.730 54677   1155 115198
     2.000     2.000     2.000     2.000    -0.252     0.429     0.730 54678   1155 115198
     2.000     2.000     3.000     3.000     0.538     0.445     0.730 54679   1155 115198
     3.000     3.000     3.000     3.000     1.380     0.574     0.730 54680   1155 115198
     2.000     0.000     1.000     0.000    -1.612     0.404     0.730 54681   1155 115198
     0.000     1.000     1.000     2.000    -1.279     0.399     0.730 54682   1155 115198
     1.000     3.000     0.000     2.000    -0.839     0.398     0.730 54683   1155 115198
     1.000     2.000     1.000     2.000    -0.852     0.403     0.730 54684   1155 115198
     2.000     2.000     2.000     2.000    -0.252     0.429     0.730 54685   1155 115198
     2.000     1.000     1.000     2.000    -0.903     0.401     0.730 54686   1155 115198
     3.000     2.000     3.000     3.000     0.864     0.466     0.730 54687   1155 115198
     3.000     3.000     3.000     2.000     0.799     0.452     0.730 54688   1155 115198
     1.000     1.000     2.000     2.000    -0.777     0.408     0.730 54689   1155 115198
     1.000     3.000     2.000     2.000    -0.189     0.416     0.730 54690   1155 115198
     0.000     3.000     0.000     0.000    -1.523     0.410     0.730 54691   1155 115198
     0.000     1.000     1.000     1.000    -1.522     0.393     0.730 54692   1155 115198
     2.000     2.000     2.000     2.000    -0.252     0.429     0.730 54693   1155 115198
     2.000     2.000     2.000     2.000    -0.252     0.429     0.730 54694   1155 115198
     2.000     2.000     3.000     3.000     0.538     0.445     0.730 54695   1155 115198
     3.000     3.000     3.000     3.000     1.380     0.574     0.730 54696   1155 115198
     2.000     3.000     2.000     2.000     0.067     0.425     0.730 54697   1155 115198
     2.000     3.000     3.000     3.000     0.935     0.492     0.730 54698   1155 115198
     1.000     1.000     1.000     0.000    -1.575     0.395     0.702 54699   1139 115199
     1.000     1.000     1.000     1.000    -1.339     0.386     0.702 54700   1139 115199
     1.000     2.000     2.000     2.000    -0.498     0.419     0.702 54701   1139 115199
     3.000     2.000     1.000     1.000    -0.644     0.394     0.702 54702   1139 115199
     1.000     2.000     2.000     2.000    -0.498     0.419     0.702 54703   1139 115199
     2.000     2.000     2.000     2.000    -0.252     0.429     0.702 54705   1139 115199
     2.000     2.000     2.000     2.000    -0.252     0.429     0.702 54706   1139 115199
     2.000     2.000     1.000     2.000    -0.640     0.411     0.702 54707   1139 115199
     3.000     1.000     2.000     1.000    -0.567     0.400     0.702 54708   1139 115199
     1.000     2.000     3.000     3.000     0.247     0.421     0.702 54709   1139 115199
     2.000     2.000     3.000     2.000     0.161     0.426     0.702 54710   1139 115199
     2.000     1.000         *     2.000    -0.619     0.486     0.702 54711   1139 115199
     2.000     3.000     2.000     3.000     0.432     0.432     0.702 54712   1139 115199
     0.000     2.000     1.000     2.000    -1.035     0.407     0.702 54713   1139 115199
     2.000     2.000     2.000     2.000    -0.252     0.429     0.702 54714   1139 115199
     1.000     2.000     1.000     1.000    -1.114     0.393     0.702 54715   1139 115199
     3.000     3.000     3.000     3.000     1.380     0.574     0.702 54716   1139 115199
     3.000     3.000     3.000     3.000     1.380     0.574     0.702 54717   1139 115199
     2.000     3.000     3.000     2.000     0.487     0.438     0.702 54718   1139 115199
     3.000     2.000     3.000     3.000     0.864     0.466     0.702 54719   1139 115199
     0.000     0.000     0.000     0.000    -2.465     0.491     0.702 54720   1139 115199
     1.000     2.000     1.000     2.000    -0.852     0.403     0.702 54721   1139 115199
     2.000     2.000     3.000     2.000     0.161     0.426     0.702 54722   1139 115199
     2.000     2.000     2.000     2.000    -0.252     0.429     0.702 54723   1139 115199
     2.000     2.000     2.000     2.000    -0.252     0.429     0.702 54724   1139 115199
     2.000     1.000     1.000     1.000    -1.161     0.391     0.702 54725   1139 115199
     2.000     2.000     2.000     2.000    -0.252     0.429     0.702 54726   1139 115199
     1.000     1.000     2.000     1.000    -1.048     0.396     1.251 54727   1151 115200
     0.000     0.000     0.000     0.000    -2.465     0.491     1.251 54728   1151 115200
     2.000     2.000     2.000     2.000    -0.252     0.429     1.251 54729   1151 115200
     1.000     2.000     1.000     1.000    -1.114     0.393     1.251 54730   1151 115200
     3.000     3.000     3.000     3.000     1.380     0.574     1.251 54731   1151 115200
     2.000     2.000     2.000     2.000    -0.252     0.429     1.251 54732   1151 115200
     0.000     2.000     2.000     1.000    -0.983     0.408     1.251 54733   1151 115200
     0.000     1.000     1.000     1.000    -1.522     0.393     1.251 54734   1151 115200
     2.000     2.000     2.000     0.000    -0.827     0.416     1.251 54735   1151 115200
     3.000     3.000     2.000     2.000     0.355     0.421     1.251 54736   1151 115200
     2.000     3.000     3.000     2.000     0.487     0.438     1.251 54737   1151 115200
     1.000     3.000     3.000     0.000    -0.351     0.395     1.251 54738   1151 115200
     3.000     3.000     3.000     2.000     0.799     0.452     1.251 54739   1151 115200
     2.000     1.000     2.000     1.000    -0.850     0.403     1.251 54740   1151 115200
     0.000     0.000     0.000     1.000    -2.075     0.426     1.251 54741   1151 115200
     1.000     1.000     1.000     1.000    -1.339     0.386     1.251 54742   1151 115200
     2.000     2.000     2.000     2.000    -0.252     0.429     1.251 54743   1151 115200
     3.000     2.000     3.000     3.000     0.864     0.466     1.251 54744   1151 115200
     2.000     2.000     3.000     2.000     0.161     0.426     1.251 54745   1151 115200
     1.000     1.000     1.000     1.000    -1.339     0.386     1.251 54746   1151 115200
     0.000     1.000     0.000     2.000    -1.578     0.409     1.251 54747   1151 115200
     2.000     3.000     3.000     2.000     0.487     0.438     1.251 54748   1151 115200
     1.000     3.000     1.000     1.000    -0.828     0.387     1.251 54749   1151 115200
     1.000     2.000     2.000     2.000    -0.498     0.419     1.251 54750   1151 115200
     2.000     3.000     3.000     2.000     0.487     0.438     1.286 54751   1124 115201
     2.000     1.000     2.000     1.000    -0.850     0.403     1.286 54752   1124 115201
     1.000     2.000     1.000     1.000    -1.114     0.393     1.286 54753   1124 115201
     1.000     2.000     1.000     1.000    -1.114     0.393     1.286 54754   1124 115201
     2.000     2.000     2.000     2.000    -0.252     0.429     1.286 54755   1124 115201
     2.000     2.000     2.000     2.000    -0.252     0.429     1.286 54756   1124 115201
     2.000     2.000     3.000     2.000     0.161     0.426     1.286 54757   1124 115201
     2.000     2.000     3.000     2.000     0.161     0.426     1.286 54758   1124 115201
     2.000     3.000     3.000     2.000     0.487     0.438     1.286 54759   1124 115201
     2.000     2.000     3.000     2.000     0.161     0.426     1.286 54760   1124 115201
     2.000     2.000     2.000     1.000    -0.581     0.415     1.286 54761   1124 115201
     2.000     1.000     1.000     2.000    -0.903     0.401     1.286 54762   1124 115201
     2.000     1.000     2.000     1.000    -0.850     0.403     1.286 54763   1124 115201
     2.000     2.000     2.000     2.000    -0.252     0.429     1.286 54764   1124 115201
     3.000     3.000     3.000     2.000     0.799     0.452     1.286 54765   1124 115201
     3.000     3.000     3.000     3.000     1.380     0.574     1.286 54766   1124 115201
     3.000     3.000     3.000     3.000     1.380     0.574     1.286 54767   1124 115201
     3.000     2.000     3.000     2.000     0.452     0.428     1.286 54768   1124 115201
     2.000     2.000     3.000     3.000     0.538     0.445     1.286 54769   1124 115201
     2.000     1.000     1.000     1.000    -1.161     0.391     1.286 54770   1124 115201
     3.000     2.000     0.000     1.000    -0.920     0.395     1.307 54771   1147 115202
     2.000     2.000     2.000     2.000    -0.252     0.429     1.307 54772   1147 115202
     1.000     1.000     1.000     1.000    -1.339     0.386     1.307 54773   1147 115202
     1.000     2.000     2.000     2.000    -0.498     0.419     1.307 54774   1147 115202
     0.000     2.000     2.000     2.000    -0.689     0.422     1.307 54775   1147 115202
     1.000     1.000     1.000     1.000    -1.339     0.386     1.307 54777   1147 115202
     1.000     2.000     2.000     2.000    -0.498     0.419     1.307 54778   1147 115202
     3.000     2.000     3.000     3.000     0.864     0.466     1.307 54780   1147 115202
     2.000     2.000     2.000     2.000    -0.252     0.429     1.307 54781   1147 115202
     0.000     1.000     2.000     3.000    -0.612     0.405     1.307 54782   1147 115202
     2.000     2.000     2.000     2.000    -0.252     0.429     1.307 54784   1147 115202
     0.000     2.000     3.000     2.000    -0.276     0.413     1.307 54785   1147 115202
     0.000     2.000     2.000     2.000    -0.689     0.422     1.307 54786   1147 115202
     3.000     3.000     3.000     2.000     0.799     0.452     1.307 54787   1147 115202
     0.000     2.000     2.000     3.000    -0.329     0.416     1.307 54788   1147 115202
     0.000     2.000     2.000     0.000    -1.231     0.413     1.307 54789   1147 115202
     1.000     1.000     2.000     1.000    -1.048     0.396     1.307 54790   1147 115202
     1.000     3.000     1.000     2.000    -0.558     0.398     0.920 54791   1130 115203
     2.000     3.000     2.000     2.000     0.067     0.425     0.920 54792   1130 115203
     3.000     3.000     3.000     3.000     1.380     0.574     0.920 54793   1130 115203
